Name,Description,Degree Attributes,Enrollment Status,Type,Start Time,End Time,Days of Week,Instructors,Degree Level,Credits,Formatted Days,Start 24,End 24,Formatted TimeSlot,Matched Skills,Combined Text
Little Bits to Big Ideas,Same as INFO 102. See INFO 102.,,CrossListOpen,Laboratory,4:00 PM,5:15 PM,W,"Khan, S",PhD,,Wed,16:00,17:15,Wed 16:00 - 17:15,['Big Data Technologies'],Little Bits to Big Ideas Same as INFO 102. See INFO 102.
Little Bits to Big Ideas,Same as INFO 102. See INFO 102.,,CrossListOpen,Laboratory,4:00 PM,5:15 PM,R,"Koo, S",PhD,,Thu,16:00,17:15,Thu 16:00 - 17:15,['Big Data Technologies'],Little Bits to Big Ideas Same as INFO 102. See INFO 102.
Little Bits to Big Ideas,Same as INFO 102. See INFO 102.,,CrossListOpen,Laboratory,5:30 PM,6:45 PM,T,"Joshi, S",PhD,,Tue,17:30,18:45,Tue 17:30 - 18:45,['Big Data Technologies'],Little Bits to Big Ideas Same as INFO 102. See INFO 102.
Little Bits to Big Ideas,Same as INFO 102. See INFO 102.,,CrossListOpen,Laboratory,5:30 PM,6:45 PM,W,"Khan, S",PhD,,Wed,17:30,18:45,Wed 17:30 - 18:45,['Big Data Technologies'],Little Bits to Big Ideas Same as INFO 102. See INFO 102.
Little Bits to Big Ideas,Same as INFO 102. See INFO 102.,,CrossListOpen,Lecture,9:00 AM,9:50 AM,MWF,"Cunningham, K;Cunningham, R",PhD,,Mon Wed Fri,09:00,09:50,Mon Wed Fri 09:00 - 09:50,['Big Data Technologies'],Little Bits to Big Ideas Same as INFO 102. See INFO 102.
Intro Computing: Non-Tech,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Open (Restricted),Lecture,10:00 AM,11:45 AM,F,"Fowler, M",PhD,,Fri,10:00,11:45,Fri 10:00 - 11:45,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Engineering', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Feature Engineering', 'Cloud Computing', 'Data Science', 'System Design', 'Operating Systems and Networking', 'Computer Network', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro Computing: Non-Tech Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112."
Intro Computing: Non-Tech,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Open,Laboratory-Discussion,11:00 AM,12:20 PM,M,"Fowler, M",PhD,,Mon,11:00,12:20,Mon 11:00 - 12:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Engineering', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Feature Engineering', 'Cloud Computing', 'Data Science', 'System Design', 'Operating Systems and Networking', 'Computer Network', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro Computing: Non-Tech Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112."
Intro Computing: Non-Tech,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Open,Laboratory-Discussion,1:00 PM,2:20 PM,M,"Fowler, M",PhD,,Mon,13:00,14:20,Mon 13:00 - 14:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Engineering', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Feature Engineering', 'Cloud Computing', 'Data Science', 'System Design', 'Operating Systems and Networking', 'Computer Network', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro Computing: Non-Tech Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112."
Intro Computing: Non-Tech,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Open,Laboratory-Discussion,3:00 PM,4:20 PM,M,"Fowler, M",PhD,,Mon,15:00,16:20,Mon 15:00 - 16:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Engineering', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Feature Engineering', 'Cloud Computing', 'Data Science', 'System Design', 'Operating Systems and Networking', 'Computer Network', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro Computing: Non-Tech Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112."
Intro Computing: Non-Tech,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Open,Laboratory-Discussion,11:00 AM,12:20 PM,T,"Fowler, M",PhD,,Tue,11:00,12:20,Tue 11:00 - 12:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Engineering', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Feature Engineering', 'Cloud Computing', 'Data Science', 'System Design', 'Operating Systems and Networking', 'Computer Network', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro Computing: Non-Tech Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112."
Intro Computing: Non-Tech,"Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Closed,Laboratory-Discussion,1:00 PM,2:20 PM,T,"Fowler, M",PhD,,Tue,13:00,14:20,Tue 13:00 - 14:20,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Engineering', 'Data Analysis and Visualization', 'Internet of Things', 'Problem Solving and Analysis', 'Feature Engineering', 'Cloud Computing', 'Data Science', 'System Design', 'Operating Systems and Networking', 'Computer Network', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Intro Computing: Non-Tech Computing as an essential tool of academic and professional activities. Functions and interrelationships of computer system components: hardware, systems and applications software, and networks. Widely used application packages such as spreadsheets and databases. Concepts and practice of programming for the solution of simple problems in different application areas. Intended for non-science and non-engineering majors. Prerequisite: MATH 112."
